Hoạt chất,Thực phẩm,MRL (mg/kg),ADI,Mã Codex,Ghi chú
Deltamethrin,Củ hành,0.05,"0,01",135,
Deltamethrin,Quả đào,0.05,"0,01",135,
Deltamethrin,Các loại mận (bao gồm cả mận khô),0.05,"0,01",135,
Deltamethrin,Khoai tây,0.01,"0,01",135,(*)
Deltamethrin,Thịt gia cầm,0.1,"0,01",135,(fat)
Deltamethrin,Nội tạng ăn được của gia cầm,0.02,"0,01",135,(*)
Deltamethrin,Các loại đậu lăng,1.0,"0,01",135,Po
Deltamethrin,Củ cải ri/ Củ cải,0.01,"0,01",135,(*)
Deltamethrin,Các loại gia vị từ quả và quả mọng,0.03,"0,01",135,
Deltamethrin,Các loại gia vị từ củ và thân rễ,0.5,"0,01",135,
Deltamethrin,Dâu tây,0.2,"0,01",135,
Deltamethrin,Hạt hướng dương,0.05,"0,01",135,(*)
Deltamethrin,Ngô ngọt (nguyên bắp),0.02,"0,01",135,(*)
Deltamethrin,"Trà xanh, đen",5.0,"0,01",135,
Deltamethrin,Cà chua,0.3,"0,01",135,
Deltamethrin,Các loại quả óc chó,0.02,"0,01",135,(*)
Deltamethrin,Cám lúa mì chưa chế biến,5.0,"0,01",135,PoP
Deltamethrin,Bột lúa mì,0.3,"0,01",135,PoP
Deltamethrin,Lúa mì chưa rây,2.0,"0,01",135,PoP
Deltamethrin,Ớt ta,0.1,"0,01",135,(7)
Deltamethrin,Măng tây,0.1,"0,01",135,(7)
Deltamethrin,Xoài,0.2,"0,01",135,(7)
Diazinon,Hạnh nhân,0.05,"0 - 0,005",22,
Diazinon,Quả dâu đen (dâu ta),0.1,"0 - 0,005",22,
Diazinon,Quả dâu rừng,0.1,"0 - 0,005",22,
Diazinon,Bông lơ xanh,0.5,"0 - 0,005",22,
Diazinon,Các loại bắp cải,0.5,"0 - 0,005",22,
Diazinon,Dưa vàng,0.2,"0 - 0,005",22,
Diazinon,Cà rốt,0.5,"0 - 0,005",22,
Diazinon,Anh đào,1.0,"0 - 0,005",22,
Diazinon,Trứng gà,0.02,"0 - 0,005",22,(*)
Diazinon,Thịt gà,0.02,"0 - 0,005",22,(*)
Diazinon,Nội tạng ăn được của gà,0.02,"0 - 0,005",22,(*)
Diazinon,Cải bẹ trắng (dạng pe- tsai),0.05,"0 - 0,005",22,
Diazinon,Đậu thường (quả và/hoặc hạt non),0.2,"0 - 0,005",22,
Diazinon,Quả nam việt quất,0.2,"0 - 0,005",22,
Diazinon,Dưa chuột,0.1,"0 - 0,005",22,
Diazinon,"Quả lý chua đen, quả lý chua đỏ, quả lý chua trắng",0.2,"0 - 0,005",22,
Diazinon,Đậu Hà Lan đã tách vỏ (hạt mọng),0.2,"0 - 0,005",22,
Diazinon,Thịt dê,2.0,"0 - 0,005",22,"(1), (fat), V"
Diazinon,Hoa bia khô,0.5,"0 - 0,005",22,
Diazinon,Cải xoăn (bao gồm cả cải thân cao thẳng),0.05,"0 - 0,005",22,
Diazinon,"Thận của gia súc, dê, lợn và cừu",0.03,"0 - 0,005",22,"(1), V"
Diazinon,Quả kiwi,0.2,"0 - 0,005",22,
Diazinon,Su hào,0.2,"0 - 0,005",22,
Diazinon,Rau xà lách,0.5,"0 - 0,005",22,
Diazinon,Lá rau diếp,0.5,"0 - 0,005",22,
Diazinon,"Gan của gia súc, dê, lợn và cừu",0.03,"0 - 0,005",22,"(1), V"
Diazinon,Ngô,0.02,"0 - 0,005",22,(*)
Diazinon,"Thịt gia súc, lợn và cừu",2.0,"0 - 0,005",22,"(1), (fat), V"
Diazinon,Sữa nguyên liệu,0.02,"0 - 0,005",22,(1)
Diazinon,Củ hành,0.05,"0 - 0,005",22,
Diazinon,Quả đào,0.2,"0 - 0,005",22,
Diazinon,Ớt ta khô,0.5,"0 - 0,005",22,
Diazinon,Ớt ngọt (gồm cả ớt ngọt Pimento),0.05,"0 - 0,005",22,
Diazinon,Dứa,0.1,"0 - 0,005",22,
Diazinon,Các loại mận (bao gồm cả mận khô),1.0,"0 - 0,005",22,
Diazinon,Quả dạng táo,0.3,"0 - 0,005",22,
Diazinon,Khoai tây,0.01,"0 - 0,005",22,(*)
Diazinon,Mận khô,2.0,"0 - 0,005",22,
Diazinon,Củ cải ri/ Củ cải,0.1,"0 - 0,005",22,
Diazinon,Quả mâm xôi (phúc bồn tử/ngấy hương/dâ u rừng) đen và đỏ,0.2,"0 - 0,005",22,
Diazinon,Các loại gia vị từ quả và quả mọng,0.1,"0 - 0,005",22,(*)
Diazinon,Các loại gia vị từ củ và thân rễ,0.5,"0 - 0,005",22,
Diazinon,Các loại gia vị dạng hạt,5.0,"0 - 0,005",22,
Diazinon,Rau chân vịt,0.5,"0 - 0,005",22,
Diazinon,Hành hoa,1.0,"0 - 0,005",22,
Diazinon,Bí mùa hè,0.05,"0 - 0,005",22,
Diazinon,Dâu tây,0.1,"0 - 0,005",22,
Diazinon,Củ cải đường,0.1,"0 - 0,005",22,
Diazinon,Ngô ngọt (nguyên bắp),0.02,"0 - 0,005",22,
Diazinon,Cà chua,0.5,"0 - 0,005",22,
Diazinon,Các loại quả óc chó,0.01,"0 - 0,005",22,(*)
Diazinon,Tỏi,0.05,"0 - 0,005",22,(7)
Diazinon,Đậu đũa,0.5,"0 - 0,005",22,(7)
Diazinon,Đậu bò,0.2,"0 - 0,005",22,(7)
Diazinon,Đậu tương,0.2,"0 - 0,005",22,(7)
Diazinon,Mù tạt,0.5,"0 - 0,005",22,(7)
Diazinon,Lúa mạch,7.0,"0 - 0,005",22,
Diazinon,Hạt cây bông,0.04,"0 - 0,005",22,(*)
Diazinon,Nội tạng ăn được của động vật có vú,0.7,"0 - 0,005",22,
Diazinon,Trứng,0.01,"0 - 0,005",22,(*)
Diazinon,Ngô,0.01,"0 - 0,005",22,(*)
Diazinon,Mỡ động vật có vú (trừ chất béo sữa),0.07,"0 - 0,005",22,
Diazinon,"Thịt động vật có vú, trừ động vật có vú ở biển",0.03,"0 - 0,005",22,
Diazinon,Sữa nguyên liệu,0.2,"0 - 0,005",22,
Diazinon,Mỡ gia cầm,0.04,"0 - 0,005",22,
Diazinon,Thịt gia cầm,0.02,"0 - 0,005",22,
Diazinon,Nội tạng ăn được của gia cầm,0.07,"0 - 0,005",22,
Diazinon,Lúa miến,4.0,"0 - 0,005",22,
Diazinon,Đậu tương (khô),10.0,"0 - 0,005",22,
Diazinon,Mía,1.0,"0 - 0,005",22,
Diazinon,Ngô ngọt (hạt),0.02,"0 - 0,005",22,
Diazinon,Lúa mì,2.0,"0 - 0,005",22,
Dichlobenil,"Các loại rau họ bắp cải, cải bắp, cải bông",0.05,"0 - 0,01",274,
Dichlobenil,Các loại quả Cane berries,0.2,"0 - 0,01",274,
Dichlobenil,Cần tây,0.07,"0 - 0,01",274,
Dichlobenil,Hạt ngũ cốc,0.01,"0 - 0,01",274,(*)
Dichlobenil,Nho khô (gồm cả quả lý chua khô và nho khô không,0.15,"0 - 0,01",274,
Dichlobenil,hạt),,"0 - 0,01",274,
Dichlobenil,Nội tạng ăn được của động vật có vú,0.04,"0 - 0,01",274,
Dichlobenil,Trứng,0.03,"0 - 0,01",274,
Dichlobenil,Các loại rau ăn quả (trừ bầu bí),0.01,"0 - 0,01",274,"trừ nấm và ngô ngọt, (*)"
Dichlobenil,Các loại rau bầu bí,0.01,"0 - 0,01",274,(*)
Dichlobenil,Nước nho ép,0.07,"0 - 0,01",274,
Dichlobenil,Các loại nho,0.05,"0 - 0,01",274,
Dichlobenil,Rau ăn lá,0.3,"0 - 0,01",274,
Dichlobenil,Mỡ động vật có vú (trừ chất béo sữa),0.01,"0 - 0,01",274,(*)
Dichlobenil,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,01",274,(*)
Dichlobenil,Sữa nguyên liệu,0.01,"0 - 0,01",274,(*)
Dichlobenil,Củ hành,0.01,"0 - 0,01",274,(*)
Dichlobenil,Hành ta,0.02,"0 - 0,01",274,
Dichlobenil,Ớt ta khô,0.01,"0 - 0,01",274,(*)
Dichlobenil,Mỡ gia cầm,0.02,"0 - 0,01",274,
Dichlobenil,Thịt gia cầm,0.03,"0 - 0,01",274,
Dichlobenil,Nội tạng ăn được của gia cầm,0.1,"0 - 0,01",274,
Dichlobenil,Các loại đậu lăng,0.01,"0 - 0,01",274,(*)
Dichlofluanid,Táo,5.0,"0,3",82,
Dichlofluanid,Dưa chuột,5.0,"0,3",82,
Dichlofluanid,"Quả lý chua đen, quả lý chua đỏ, quả lý chua trắng",15.0,"0,3",82,
Dichlofluanid,Quả lý gai,7.0,"0,3",82,
Dichlofluanid,Các loại nho,15.0,"0,3",82,
Dichlofluanid,Rau xà lách,10.0,"0,3",82,
Dichlofluanid,Củ hành,0.1,"0,3",82,
Dichlofluanid,Quả đào,5.0,"0,3",82,
Dichlofluanid,Lê,5.0,"0,3",82,
Dichlofluanid,Các loại ớt,2.0,"0,3",82,
Dichlofluanid,Ớt ta khô,20.0,"0,3",82,
Dichlofluanid,Khoai tây,0.1,"0,3",82,
Dichlofluanid,Quả mâm xôi (phúc bồn tử/ngấy hương/dâ u rừng) đen và đỏ,15.0,"0,3",82,
Dichlofluanid,Dâu tây,10.0,"0,3",82,
Dichlofluanid,Cà chua,2.0,"0,3",82,
Dichloran,Cà rốt,15.0,"0,01",83,Po
Dichloran,Các loại nho,7.0,"0,01",83,
Dichloran,Quả xuân đào,7.0,"0,01",83,Po
Dichloran,Củ hành,0.2,"0,01",83,
Dichloran,Quả đào,7.0,"0,01",83,Po
Dichlorvos,Nội tạng ăn được của động vật có vú,0.01,"0 - 0,004",25,(*)
Dichlorvos,Trứng,0.01,"0 - 0,004",25,(*)
Dichlorvos,Mỡ động vật có vú (trừ chất béo sữa),0.01,"0 - 0,004",25,(*)
Dichlorvos,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,004",25,(*)
Dichlorvos,Sữa nguyên liệu,0.01,"0 - 0,004",25,(*)
Dichlorvos,Mỡ gia cầm,0.01,"0 - 0,004",25,(*)
Dichlorvos,Thịt gia cầm,0.01,"0 - 0,004",25,(*)
Dichlorvos,Nội tạng ăn được của gia cầm,0.01,"0 - 0,004",25,(*)
Dichlorvos,Gạo,7.0,"0 - 0,004",25,
Dichlorvos,Cám gạo chưa chế biến,15.0,"0 - 0,004",25,PoP
Dichlorvos,Gạo đã xát vỏ,1.5,"0 - 0,004",25,PoP
Dichlorvos,Gạo được,0.15,"0 - 0,004",25,PoP
Dichlorvos,đánh bóng,,"0 - 0,004",25,
Dichlorvos,Các loại gia vị,0.1,"0 - 0,004",25,(*)
Dichlorvos,Lúa mì,7.0,"0 - 0,004",25,Po
Dichlorvos,Cám lúa mì chưa chế biến,15.0,"0 - 0,004",25,PoP
Dichlorvos,Bột lúa mì,0.7,"0 - 0,004",25,PoP
Dichlorvos,Lúa mì chưa rây,3.0,"0 - 0,004",25,PoP
Dichlorvos,Các loại gia vị từ củ và thân rễ,0.1,"0 - 0,004",25,
Dichlorvos,Các loại gia vị dạng hạt,0.05,"0 - 0,004",25,(*)
Dichlorvos,"Trà xanh, đen",40.0,"0 - 0,004",25,
Dichlorvos,Chuối,0.1,"0 - 0,004",25,
Dichlorvos,Đậu đỗ các loại (trừ đậu tằm và đậu tương),0.7,"0 - 0,004",25,
Dichlorvos,"Các loại rau họ bắp cải, cải bắp, cải bông",2.0,"0 - 0,004",25,
Dichlorvos,Cà rốt,0.2,"0 - 0,004",25,
Dichlorvos,Cây cần tây,0.5,"0 - 0,004",25,
Dichlorvos,Cần tây,3.0,"0 - 0,004",25,
Dichlorvos,Anh đào,0.2,"0 - 0,004",25,
Dichlorvos,Quả có múi thuộc họ cam quýt,0.6,"0 - 0,004",25,
Dichlorvos,Dưa chuột,0.2,"0 - 0,004",25,
Dichlorvos,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),6.0,"0 - 0,004",25,
Dichlorvos,Nội tạng ăn được của động,1.5,"0 - 0,004",25,
Dichlorvos,vật có vú,,"0 - 0,004",25,
Dichlorvos,Trứng,0.03,"0 - 0,004",25,
Dichlorvos,Các loại rau ăn quả (trừ bầu bí),0.6,"0 - 0,004",25,trừ nấm và ngô ngọt
Dichlorvos,Tỏi,0.02,"0 - 0,004",25,(*)
Dichlorvos,Dưa chuột ri,0.2,"0 - 0,004",25,
Dichlorvos,Sâm,0.08,"0 - 0,004",25,
Dichlorvos,Sâm khô (kể cả sâm đỏ),0.2,"0 - 0,004",25,
Dichlorvos,Chiết xuất sâm,0.6,"0 - 0,004",25,
Dichlorvos,Các loại nho,3.0,"0 - 0,004",25,
Dichlorvos,Tỏi tây,0.3,"0 - 0,004",25,
Dichlorvos,Rau xà lách,2.0,"0 - 0,004",25,
Dichlorvos,Lá rau diếp,2.0,"0 - 0,004",25,
Dichlorvos,Xoài,0.07,"0 - 0,004",25,
Dichlorvos,"Thịt động vật có vú, trừ động vật có vú ở biển",0.2,"0 - 0,004",25,(fat)
Dichlorvos,"Các loại dưa, trừ dưa hấu",0.7,"0 - 0,004",25,
Dichlorvos,Sữa nguyên liệu,0.02,"0 - 0,004",25,
Dichlorvos,Quả xuân đào,0.5,"0 - 0,004",25,
Dichlorvos,Quả ôliu,2.0,"0 - 0,004",25,
Dichlorvos,Củ hành,0.1,"0 - 0,004",25,
Dichlorvos,Đu đủ,0.2,"0 - 0,004",25,
Dichlorvos,Chanh leo,0.05,"0 - 0,004",25,
Dichlorvos,Quả đào,0.5,"0 - 0,004",25,
Dichlorvos,Đậu (quả và hạt mọng non),0.7,"0 - 0,004",25,
Dichlorvos,Ớt ta khô,5.0,"0 - 0,004",25,
Dichlorvos,Các loại mận (bao gồm cả mận khô),0.2,"0 - 0,004",25,
Dichlorvos,Quả dạng táo,0.8,"0 - 0,004",25,
Dichlorvos,Khoai tây,4.0,"0 - 0,004",25,Po
Dichlorvos,Thịt gia,0.01,"0 - 0,004",25,"(*), (fat)"
Dichlorvos,cầm,,"0 - 0,004",25,
Dichlorvos,Nội tạng ăn được của gia cầm,0.01,"0 - 0,004",25,(*)
Dichlorvos,Hạt cải dầu,0.05,"0 - 0,004",25,
Dichlorvos,Đậu tương (khô),0.02,"0 - 0,004",25,(*)
Dichlorvos,Hành hoa,9.0,"0 - 0,004",25,
Dichlorvos,Bí mùa hè,0.2,"0 - 0,004",25,
Dichlorvos,Củ cải đường,0.2,"0 - 0,004",25,
Dichlorvos,Hạt hướng dương,0.02,"0 - 0,004",25,
Dichlorvos,Các loại quả hạch,0.03,"0 - 0,004",25,
Dichlorvos,Lúa mì,0.02,"0 - 0,004",25,(*)
Diflubenzuron,Lúa mạch,0.05,"0 - 0,02",130,(*)
Diflubenzuron,Quả có múi thuộc họ cam quýt,0.5,"0 - 0,02",130,
Diflubenzuron,Nội tạng ăn được của động vật có vú,0.1,"0 - 0,02",130,(*)
Diflubenzuron,Trứng,0.05,"0 - 0,02",130,(*)
Diflubenzuron,"Thịt động vật có vú, trừ động vật có vú ở biển",0.1,"0 - 0,02",130,(fat)
Diflubenzuron,Sữa nguyên liệu,0.02,"0 - 0,02",130,(*) F
Diflubenzuron,Nấm,0.3,"0 - 0,02",130,
Diflubenzuron,Cây mù tạt,10.0,"0 - 0,02",130,
Diflubenzuron,Quả xuân đào,0.5,"0 - 0,02",130,
Diflubenzuron,Yến mạch,0.05,"0 - 0,02",130,(*)
Diflubenzuron,Quả đào,0.5,"0 - 0,02",130,
Diflubenzuron,Hạt lạc,0.1,"0 - 0,02",130,
Diflubenzuron,Ớt ta,3.0,"0 - 0,02",130,
Diflubenzuron,Ớt ta khô,20.0,"0 - 0,02",130,
Diflubenzuron,Ớt ngọt (gồm cả ớt ngọt Pimento),0.7,"0 - 0,02",130,
Diflubenzuron,Các loại mận (bao gồm cả mận khô),0.5,"0 - 0,02",130,
Diflubenzuron,Quả dạng,5.0,"0 - 0,02",130,
Diflubenzuron,táo,,"0 - 0,02",130,
Diflubenzuron,Thịt gia cầm,0.05,"0 - 0,02",130,"(*), (fat)"
Diflubenzuron,Gạo,0.01,"0 - 0,02",130,(*)
Diflubenzuron,Các loại quả hạch,0.2,"0 - 0,02",130,
Diflubenzuron,Lúa mì lai lúa mạch đen,0.05,"0 - 0,02",130,(*)
Diflubenzuron,Lúa mì,0.05,"0 - 0,02",130,(*)
Dimethenamid-P,Đậu (khô),0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Củ cải đường,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Trứng,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Tỏi,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Ngô,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Sữa nguyên liệu,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Củ hành,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Hạt lạc,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Khoai tây,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Thịt gia cầm,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Nội tạng ăn được của gia cầm,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Hẹ tây,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Lúa miến,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Đậu tương (khô),0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Củ cải đường,0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Ngô ngọt (nguyên bắp),0.01,"0 - 0,07",214,(*)
Dimethenamid-P,Khoai lang,0.01,"0 - 0,07",214,(*)
Dimethipin,Hạt cây bông,1.0,"0 - 0,02",151,
Dimethipin,Dầu hạt bông thô,0.1,"0 - 0,02",151,
Dimethipin,Dầu hạt cây bông,0.1,"0 - 0,02",151,
Dimethipin,Nội tạng ăn được của động vật có vú,0.01,"0 - 0,02",151,(*)
Dimethipin,Trứng,0.01,"0 - 0,02",151,(*)
Dimethipin,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,02",151,(*)
Dimethipin,Sữa nguyên liệu,0.01,"0 - 0,02",151,(*)
Dimethipin,Khoai tây,0.05,"0 - 0,02",151,(*)
Dimethipin,Thịt gia cầm,0.01,"0 - 0,02",151,(*)
Dimethipin,Nội tạng ăn được của gia cầm,0.01,"0 - 0,02",151,(*)
Dimethipin,Hạt cải dầu,0.2,"0 - 0,02",151,
Dimethipin,Hạt hướng dương,1.0,"0 - 0,02",151,
Dimethoate,Artiso (cả cây),0.05,"0,002",27,
Dimethoate,Măng tây,0.05,"0,002",27,(*)
Dimethoate,Lúa mạch,2.0,"0,002",27,
Dimethoate,Cải Brussels,0.2,"0,002",27,
Dimethoate,Bắp cải xa voa,0.05,"0,002",27,(*)
Dimethoate,Nội tạng ăn được của gia súc,0.05,"0,002",27,(*)
Dimethoate,Hoa lơ,0.2,"0,002",27,
Dimethoate,Cần tây,0.5,"0,002",27,
Dimethoate,Anh đào,2.0,"0,002",27,
Dimethoate,Quả có múi thuộc họ cam quýt,5.0,"0,002",27,trừ quất
Dimethoate,Trứng,0.05,"0,002",27,(*)
Dimethoate,Rau xà lách,0.3,"0,002",27,
Dimethoate,Mỡ động vát có vú (trừ chất béo sữa),0.05,"0,002",27,(*)
Dimethoate,Xoài,1.0,"0,002",27,Po
Dimethoate,"Thịt gia súc, dê, ngựa, lợn và cừu",0.05,"0,002",27,(*)
Dimethoate,"Sữa gia súc, dê và cừu",0.05,"0,002",27,(*)
Dimethoate,Quả ôliu,0.5,"0,002",27,
Dimethoate,Lê,1.0,"0,002",27,
Dimethoate,Đậu (quả và hạt mọng non),1.0,"0,002",27,
Dimethoate,Ớt ta khô,3.0,"0,002",27,
Dimethoate,Ớt ngọt (gồm cả ớt ngọt Pimento),0.5,"0,002",27,
Dimethoate,Khoai tây,0.05,"0,002",27,
Dimethoate,Mỡ gia cầm,0.05,"0,002",27,(*)
Dimethoate,Thịt gia cầm,0.05,"0,002",27,(*)
Dimethoate,Nội tạng ăn được của gia cầm,0.05,"0,002",27,(*)
Dimethoate,Nội tạng ăn được của cừu,0.05,"0,002",27,(*)
Dimethoate,Các loại gia vị từ quả và quả mọng,0.5,"0,002",27,
Dimethoate,Các loại gia vị từ củ và thân rễ,0.1,"0,002",27,(*)
Dimethoate,Các loại gia vị dạng hạt,5.0,"0,002",27,
Dimethoate,Củ cải đường,0.05,"0,002",27,
Dimethoate,Lá củ cải đỏ,1.0,"0,002",27,
Dimethoate,Củ cải Turnip vườn,0.1,"0,002",27,
Dimethoate,Lúa mì,0.05,"0,002",27,
Dimethoate,Bắp cải,2.0,"0,002",27,(7)
Dimethoate,Cà chua,1.0,"0,002",27,(7)
Dimethoate,Đậu đũa Yardlong,0.05,"0,002",27,(7)
Dimethomorph,Artiso (cả cây),2.0,"0 - 0,2",225,
Dimethomorph,Đậu hạt đã bóc vỏ,0.7,"0 - 0,2",225,
Dimethomorph,Bông lơ xanh,4.0,"0 - 0,2",225,
Dimethomorph,Các loại bắp cải,6.0,"0 - 0,2",225,
Dimethomorph,Cần tây,15.0,"0 - 0,2",225,
Dimethomorph,Rau mát,10.0,"0 - 0,2",225,
Dimethomorph,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),5.0,"0 - 0,2",225,
Dimethomorph,Nội tạng ăn được của động vật có vú,0.01,"0 - 0,2",225,(*)
Dimethomorph,Trứng,0.01,"0 - 0,2",225,(*)
Dimethomorph,Các loại rau ăn quả (trừ bầu bí),1.5,"0 - 0,2",225,
Dimethomorph,Các loại rau bầu bí,0.5,"0 - 0,2",225,
Dimethomorph,Tỏi,0.6,"0 - 0,2",225,
Dimethomorph,Các loại nho,3.0,"0 - 0,2",225,
Dimethomorph,Hoa bia khô,80.0,"0 - 0,2",225,
Dimethomorph,Su hào,0.02,"0 - 0,2",225,
Dimethomorph,Tỏi tây,0.8,"0 - 0,2",225,
Dimethomorph,Rau xà lách,10.0,"0 - 0,2",225,
Dimethomorph,"Thịt động vật có vú, trừ động vật có vú ở biển",0.01,"0 - 0,2",225,(*)
Dimethomorph,Sữa nguyên liệu,0.01,"0 - 0,2",225,(*)
Dimethomorph,Củ hành,0.6,"0 - 0,2",225,
Dimethomorph,Hành ta,9.0,"0 - 0,2",225,
Dimethomorph,Đậu đã tách vỏ (hạt mọng),0.15,"0 - 0,2",225,
Dimethomorph,Ớt ta khô,5.0,"0 - 0,2",225,
Dimethomorph,Dứa,0.01,"0 - 0,2",225,(*)
Dimethomorph,Khoai tây,0.05,"0 - 0,2",225,
Dimethomorph,Thịt gia cầm,0.01,"0 - 0,2",225,(*)
Dimethomorph,Nội tạng ăn được của gia cầm,0.01,"0 - 0,2",225,(*)
Dimethomorph,Hẹ tây,0.6,"0 - 0,2",225,
Dimethomorph,Rau chân vịt,30.0,"0 - 0,2",225,
Dimethomorph,Hành hoa,9.0,"0 - 0,2",225,
Dimethomorph,Dâu tây,0.5,"0 - 0,2",225,
Dimethomorph,Lá khoai môn,10.0,"0 - 0,2",225,
Dinocap,Táo,0.2,"0,008",87,
Dinocap,Dưa chuột,0.7,"0,008",87,
Dinocap,Các loại rau bầu bí,0.05,"0,008",87,(*)
Dinocap,Các loại nho,0.5,"0,008",87,
Dinocap,"Các loại dưa, trừ dưa hấu",0.5,"0,008",87,
Dinocap,Quả đào,0.1,"0,008",87,
Dinocap,Các loại ớt,0.2,"0,008",87,
Dinocap,Ớt ta khô,2.0,"0,008",87,
Dinocap,Bí mùa hè,0.07,"0,008",87,
Dinocap,Dâu tây,0.5,"0,008",87,trừ dâu tây trồng ở nhà kính
Dinocap,Cà chua,0.3,"0,008",87,
Dinocap,Cần tây,0.6,"0,008",87,
Dinocap,Hạt cây bông,0.2,"0,008",87,
Dinocap,Quả nam việt quất,0.15,"0,008",87,
Dinocap,Nho khô (gồm cả quả lý chua khô và nho khô không hạt),3.0,"0,008",87,
Dinocap,Nội tạng ăn được của động vật có vú,0.1,"0,008",87,
Dinocap,Trứng,0.02,"0,008",87,(*)
Dinocap,Các loại rau ăn quả (trừ bầu bí),0.5,"0,008",87,trừ ngô ngọt và nấm
Dinocap,Các loại rau bầu bí,0.5,"0,008",87,
Dinocap,Các loại nho,0.9,"0,008",87,
Dinocap,Rau ăn lá,6.0,"0,008",87,trừ cải xoong
Dinocap,"Thịt động vật có vú,",0.1,"0,008",87,
Dinocap,trừ động vật có vú ở biển,,"0,008",87,
Dinocap,Sữa nguyên liệu,0.1,"0,008",87,
Dinocap,Quả xuân đào,0.8,"0,008",87,
Dinocap,Củ hành,0.1,"0,008",87,
Dinocap,Quả đào,0.8,"0,008",87,
Dinocap,Ớt ta khô,5.0,"0,008",87,
Dinocap,Thịt gia cầm,0.02,"0,008",87,(*)
Dinocap,Nội tạng ăn được của gia cầm,0.02,"0,008",87,(*)
Dinocap,Gạo,8.0,"0,008",87,
Dinocap,Gạo được đánh bóng,0.3,"0,008",87,
Dinocap,Hành hoa,4.0,"0,008",87,
Dinocap,Cải xoong,7.0,"0,008",87,
Diphenyl amine,Táo,10.0,"0,08",30,Po
Diphenyl amine,Nước táo ép,0.5,"0,08",30,PoP
Diphenyl amine,Thận gia súc,0.01,"0,08",30,(*)
Diphenyl amine,Gan gia súc,0.05,"0,08",30,
Diphenyl amine,Thịt gia súc,0.01,"0,08",30,"(*), (fat)"
Diphenyl amine,Các loại chất béo từ sữa,0.01,"0,08",30,
Diphenyl amine,Sữa nguyên liệu,0.01,"0,08",30,(*)
Diphenyl amine,Lê,5.0,"0,08",30,Po
Diquat,Chuối,0.02,"0 - 0,006",31,(*)
Diquat,Lúa mạch,5.0,"0 - 0,006",31,
Diquat,Đậu (khô),0.2,"0 - 0,006",31,
Diquat,Quả điều Cajou (pseudofru it),0.02,"0 - 0,006",31,(*)
Diquat,Quả đào lộn hột,0.02,"0 - 0,006",31,(*)
Diquat,Hạt điều,0.02,"0 - 0,006",31,(*)
Diquat,Quả có múi thuộc họ cam quýt,0.02,"0 - 0,006",31,(*)
Diquat,Hạt cà phê,0.02,"0 - 0,006",31,(*)
Diquat,Nội tạng ăn được của động vật có vú,0.05,"0 - 0,006",31,(*)
Diquat,Trứng,0.05,"0 - 0,006",31,(*)
Diquat,Các loại rau ăn quả (trừ bầu bí),0.01,"0 - 0,006",31,"trừ ngô ngọt và nấm, (*)"
Diquat,Đậu lăng (khô),0.2,"0 - 0,006",31,
Diquat,"Thịt động vật có vú, trừ động vật có vú ở biển",0.05,"0 - 0,006",31,(*)
Diquat,Sữa nguyên liệu,0.01,"0 - 0,006",31,(*)
Diquat,Yến mạch,2.0,"0 - 0,006",31,
Diquat,Các loại đậu (khô),0.3,"0 - 0,006",31,
Diquat,Quả dạng táo,0.02,"0 - 0,006",31,(*)
Diquat,Khoai tây,0.1,"0 - 0,006",31,
Diquat,Thịt gia cầm,0.05,"0 - 0,006",31,(*)
Diquat,Nội tạng ăn được của gia cầm,0.05,"0 - 0,006",31,(*)
Diquat,Hạt cải dầu,1.5,"0 - 0,006",31,
Diquat,Đậu tương (khô),0.3,"0 - 0,006",31,
Diquat,Các loại quả có hạt,0.02,"0 - 0,006",31,(*)
Diquat,Dâu tây,0.05,"0 - 0,006",31,(*)
Diquat,Hạt hướng dương,0.9,"0 - 0,006",31,
Diquat,Lúa mì,2.0,"0 - 0,006",31,
Diquat,Cám lúa mì chưa chế biến,2.0,"0 - 0,006",31,
Diquat,Bột lúa mì,0.5,"0 - 0,006",31,
Diquat,Lúa mì chưa rây,2.0,"0 - 0,006",31,
Disulfoton,Măng tây,0.02,"0 - 0,0003",74,(*)
Disulfoton,Lúa mạch,0.2,"0 - 0,0003",74,
